filename	ttr	wrlengh	wcount	prv_vb	that_del	contrac	pres	pro2	pro_do	pdem	gen_emph	pro1	it	be_state	sub_cos	prtcle	pany	gen_hdg	amplifr	wh_ques	pos_mod	o_and	wh_cl	finlprep	n	prep	adj_attr	pasttnse	pro3	perfects	pub_vb	rel_obj	rel_subj	rel_pipe	p_and	n_nom	tm_adv	pl_adv	advs	inf	prd_mod	sua_vb	sub_cnd	nec_mod	spl_aux	conjncts	agls_psv	by_pasv	whiz_vbn	sub_othr	vcmo	downtone	pred_adj	allmodal	allconj	allpasv	allwh	allwhrel	alladj	allpro	have	allverb	vprogrsv	that_rel	jcmp	nonf_vth	att_vth	fact_vth	lkly_vth	att_jth	fact_jth	lkly_jth	nfct_nth	att_nth	fct_nth	lkly_nth	spch_vto	mntl_vto	dsre_vto	efrt_vto	prob_vto	x1_jto	x2_jto	x3_jto	x4_jto	x5_jto	all_nto	nonfadvl	atadvl	factadvl	lklydvl	all_vth	all_jth	all_nth	all_th	all_vto	all_jto	all_to	all_advl	act_ipv	act_tpv	mentalpv	commpv	occurpv	copulapv	aspectpv	humann	prcessn	cognitn	abstrcn	concrtn	tccncrt	quann	placen	groupn	sizej	timej	colorj	evalj	relatnj	topicj	actv	commv	mentalv	causev	occurv	existv	aspectv	dim1	dim2	dim3	dim4	dim5	
coding_prompt_id_50256.txt	11.3	4.4	61	0.0	0.0	0.0	131.1	0.0	0.0	0.0	0.0	0.0	32.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	360.7	49.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	16.4	32.8	0.0	0.0	0.0	32.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	163.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.4	0.0	16.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.6	0.0	98.4	32.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.2	32.8	16.4	0.0	0.0	0.0	0.0	-13.33	-5.73	5.73	9.01	-3.63
coding_prompt_id_50331.txt	10.8	5.1	53	0.0	0.0	0.0	113.2	0.0	0.0	0.0	0.0	0.0	75.5	18.9	0.0	0.0	18.9	0.0	0.0	0.0	0.0	18.9	0.0	0.0	301.9	75.5	56.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150.9	0.0	0.0	18.9	0.0	18.9	0.0	0.0	0.0	0.0	0.0	18.9	0.0	0.0	0.0	0.0	0.0	18.9	18.9	18.9	18.9	0.0	0.0	75.5	0.0	0.0	150.9	18.9	0.0	18.9	0.0	0.0	0.0	0.0	18.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.9	0.0	18.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.6	0.0	37.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.7	0.0	0.0	0.0	0.0	18.9	0.0	3.32	-5.73	10.38	-2.11	-0.77
coding_prompt_id_50376.txt	6.3	5.4	26	0.0	0.0	0.0	76.9	0.0	0.0	0.0	0.0	0.0	38.5	0.0	0.0	0.0	0.0	0.0	0.0	38.5	0.0	0.0	0.0	0.0	346.2	115.4	115.4	38.5	38.5	0.0	0.0	0.0	0.0	0.0	0.0	76.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.5	0.0	115.4	38.5	0.0	153.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.9	0.0	38.5	38.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.5	0.0	0.0	0.0	0.0	0.0	0.0	39.08	-2.75	6.32	-6.61	-3.63
coding_prompt_id_50384.txt	11.8	4.5	59	0.0	0.0	0.0	169.5	0.0	0.0	0.0	0.0	67.8	16.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	288.1	84.7	50.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.8	16.9	0.0	0.0	16.9	33.9	0.0	0.0	16.9	0.0	0.0	0.0	0.0	0.0	33.9	0.0	0.0	0.0	50.8	33.9	0.0	0.0	0.0	84.7	67.8	16.9	186.4	0.0	33.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.9	0.0	33.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.9	0.0	50.8	0.0	0.0	0.0	0.0	0.0	0.0	33.9	0.0	0.0	0.0	0.0	33.9	0.0	33.9	0.0	0.0	0.0	0.0	-14.20	-5.73	-0.34	9.54	-3.63
coding_prompt_id_50684.txt	4.8	4.2	25	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	440.0	80.0	40.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	160.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	120.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	40.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	80.0	40.0	0.0	0.0	0.0	0.0	0.0	-24.43	1.68	12.08	-6.61	-3.63
coding_prompt_id_50806.txt	8.0	4.4	37	0.0	0.0	0.0	162.2	0.0	0.0	27.0	0.0	54.1	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	270.3	108.1	54.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.1	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	27.0	0.0	27.0	27.0	0.0	0.0	108.1	54.1	27.0	189.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	27.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.66	-5.73	0.53	-6.61	5.09
coding_prompt_id_51333.txt	0.3	4.0	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.72	-5.73	0.97	-6.61	-3.63
coding_prompt_id_51524.txt	15.0	5.2	78	0.0	0.0	0.0	38.5	0.0	0.0	0.0	0.0	25.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.6	12.8	0.0	0.0	359.0	102.6	102.6	12.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.1	0.0	0.0	38.5	25.6	0.0	0.0	12.8	12.8	0.0	0.0	12.8	0.0	12.8	12.8	0.0	0.0	0.0	38.5	38.5	25.6	0.0	0.0	102.6	25.6	0.0	89.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.6	0.0	25.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.6	0.0	12.8	0.0	64.1	51.3	0.0	0.0	0.0	0.0	0.0	0.0	76.9	0.0	0.0	0.0	25.6	0.0	0.0	0.0	12.8	-19.27	-5.31	3.24	5.33	2.45
coding_prompt_id_51737.txt	7.5	3.8	34	0.0	0.0	0.0	58.8	0.0	0.0	0.0	0.0	29.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.4	0.0	29.4	352.9	117.6	0.0	29.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.4	0.0	0.0	0.0	29.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.4	0.0	0.0	0.0	0.0	29.4	0.0	88.2	0.0	29.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.4	0.0	29.4	0.0	0.0	0.0	0.0	-2.96	-4.76	3.02	-6.61	-3.63
coding_prompt_id_51822.txt	7.5	4.5	37	0.0	0.0	0.0	135.1	0.0	0.0	27.0	0.0	27.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	297.3	27.0	27.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	54.1	0.0	27.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	54.1	27.0	27.0	0.0	27.0	27.0	27.0	0.0	162.2	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	81.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.1	0.0	27.0	0.0	0.0	27.0	0.0	-6.51	-5.73	16.87	18.55	0.47
coding_prompt_id_51834.txt	12.0	4.5	61	0.0	0.0	0.0	65.6	0.0	0.0	0.0	0.0	98.4	16.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.4	16.4	0.0	0.0	311.5	49.2	32.8	49.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.8	0.0	0.0	49.2	16.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.4	16.4	0.0	0.0	0.0	32.8	98.4	16.4	147.5	0.0	16.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.4	0.0	16.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.4	0.0	32.8	49.2	16.4	0.0	32.8	16.4	0.0	0.0	0.0	0.0	0.0	0.0	16.4	32.8	0.0	0.0	32.8	16.4	0.0	-6.29	-4.11	0.46	-6.61	-3.63
coding_prompt_id_51877.txt	11.8	4.5	67	0.0	0.0	0.0	119.4	0.0	0.0	0.0	0.0	74.6	14.9	14.9	0.0	29.9	29.9	0.0	14.9	0.0	29.9	0.0	14.9	0.0	253.7	104.5	89.6	0.0	0.0	14.9	0.0	0.0	0.0	14.9	14.9	74.6	0.0	0.0	29.9	14.9	0.0	14.9	14.9	14.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.8	29.9	0.0	14.9	14.9	89.6	74.6	14.9	134.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.9	0.0	14.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.9	59.7	0.0	14.9	14.9	14.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.9	0.0	29.9	29.9	14.9	0.0	0.0	14.9	0.0	41.08	-2.86	23.56	12.10	-3.63
coding_prompt_id_51892.txt	5.0	3.9	26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	423.1	153.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.5	38.5	0.0	38.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-17.22	-5.73	3.64	-6.61	-3.63
coding_prompt_id_52068.txt	8.0	5.0	45	0.0	0.0	0.0	155.6	0.0	0.0	0.0	0.0	0.0	111.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.2	0.0	0.0	244.4	0.0	44.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	155.6	88.9	0.0	0.0	22.2	22.2	0.0	22.2	0.0	22.2	0.0	22.2	0.0	0.0	44.4	0.0	22.2	0.0	22.2	88.9	22.2	0.0	0.0	44.4	0.0	0.0	177.8	0.0	22.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.4	0.0	44.4	22.2	0.0	0.0	0.0	0.0	66.7	4.36	-5.73	-13.62	17.68	-0.26
coding_prompt_id_52639.txt	11.8	4.9	68	0.0	0.0	0.0	44.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.7	0.0	0.0	441.2	117.6	14.7	14.7	0.0	0.0	14.7	0.0	0.0	0.0	0.0	117.6	14.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.7	0.0	0.0	0.0	14.7	0.0	0.0	102.9	14.7	14.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.8	0.0	44.1	29.4	29.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.8	0.0	14.7	0.0	0.0	0.0	0.0	-24.35	-2.52	4.94	-6.61	-3.63
coding_prompt_id_52768.txt	4.5	5.7	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	500.0	111.1	111.1	0.0	0.0	0.0	0.0	55.6	0.0	0.0	0.0	55.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.6	111.1	0.0	0.0	55.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.6	0.0	0.0	0.0	55.6	55.6	0.0	0.0	0.0	0.0	0.0	0.0	-37.22	-5.73	37.51	-6.61	-3.63
coding_prompt_id_52779.txt	7.5	4.0	39	0.0	0.0	0.0	205.1	0.0	25.6	25.6	0.0	76.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	307.7	76.9	25.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.6	76.9	0.0	205.1	51.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.6	0.0	25.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.6	0.0	0.0	25.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.3	0.0	25.6	0.0	0.0	0.0	0.0	-0.22	-5.73	4.53	-6.61	-3.63
coding_prompt_id_52951.txt	5.8	3.3	28	0.0	0.0	0.0	142.9	0.0	0.0	0.0	0.0	71.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	250.0	107.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.7	0.0	0.0	0.0	0.0	0.0	35.7	71.4	35.7	178.6	35.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.7	0.0	35.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.7	35.7	0.0	0.0	0.0	0.0	-11.27	-5.73	0.97	-6.61	-3.63
coding_prompt_id_52961.txt	11.3	4.1	59	16.9	0.0	0.0	169.5	0.0	0.0	0.0	0.0	33.9	0.0	0.0	0.0	0.0	16.9	0.0	0.0	0.0	16.9	0.0	0.0	0.0	220.3	67.8	0.0	0.0	0.0	0.0	50.8	0.0	0.0	0.0	0.0	33.9	0.0	0.0	0.0	50.8	0.0	0.0	33.9	0.0	0.0	0.0	16.9	0.0	0.0	16.9	0.0	0.0	0.0	16.9	50.8	16.9	0.0	0.0	50.8	33.9	16.9	203.4	0.0	16.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.9	16.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.8	0.0	50.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.9	16.9	0.0	16.9	0.0	0.0	16.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.8	0.0	50.8	0.0	33.9	0.0	0.0	3.31	3.69	3.33	8.80	-1.06
coding_prompt_id_53098.txt	7.3	4.2	33	0.0	0.0	0.0	121.2	0.0	0.0	0.0	0.0	60.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.3	0.0	0.0	0.0	0.0	303.0	60.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.6	0.0	0.0	0.0	30.3	0.0	0.0	0.0	30.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.3	0.0	0.0	30.3	0.0	0.0	60.6	30.3	151.5	0.0	30.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.3	0.0	30.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.6	30.3	0.0	30.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.3	0.0	30.3	0.0	0.0	0.0	0.0	36.21	-5.73	5.18	7.82	-3.63
coding_prompt_id_53100.txt	5.5	4.0	24	0.0	0.0	0.0	125.0	0.0	41.7	0.0	0.0	41.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	208.3	83.3	41.7	41.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.7	0.0	0.0	0.0	41.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.3	41.7	0.0	208.3	0.0	41.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.3	0.0	0.0	0.0	0.0	0.0	41.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.3	0.0	0.0	0.0	41.7	0.0	-2.82	-4.36	3.87	-6.61	-3.63
coding_prompt_id_53280.txt	5.8	4.1	28	0.0	0.0	0.0	71.4	0.0	0.0	0.0	0.0	35.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.7	0.0	0.0	392.9	107.1	35.7	35.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.7	0.0	0.0	0.0	0.0	35.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.7	35.7	0.0	0.0	0.0	35.7	35.7	0.0	107.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.7	35.7	0.0	0.0	107.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.7	35.7	0.0	0.0	0.0	0.0	0.0	-15.34	-4.55	3.45	1.90	-3.63
coding_prompt_id_53290.txt	6.8	4.0	33	0.0	0.0	0.0	60.6	0.0	0.0	0.0	0.0	30.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	333.3	121.2	0.0	30.3	0.0	0.0	30.3	0.0	30.3	0.0	0.0	30.3	0.0	0.0	0.0	30.3	30.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.3	0.0	0.0	0.0	30.3	60.6	30.3	0.0	121.2	30.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.3	0.0	0.0	60.6	0.0	30.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.3	30.3	0.0	0.0	0.0	0.0	0.0	-19.93	0.88	18.23	0.61	-3.63
coding_prompt_id_53895.txt	5.5	4.8	26	0.0	0.0	0.0	115.4	0.0	0.0	38.5	0.0	38.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.5	0.0	0.0	230.8	76.9	76.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.5	0.0	0.0	38.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.5	0.0	0.0	0.0	192.3	38.5	0.0	153.8	38.5	38.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.5	38.5	0.0	0.0	0.0	0.0	38.5	0.0	0.0	0.0	0.0	0.0	115.4	38.5	0.0	0.0	0.0	38.5	0.0	-3.48	-5.73	1.46	-6.61	-3.63
